time,distance,x_A,y_A,x_B,y_B
25.995000,3.181064,-1.257565,-1.021056,1.857421,-0.376055
26.000000,3.187119,-1.267411,-1.015874,1.856732,-0.385430
26.005000,3.193160,-1.277241,-1.010748,1.855972,-0.394922
26.010000,3.199182,-1.287056,-1.005677,1.855139,-0.404531
26.015000,3.205186,-1.296855,-1.000661,1.854232,-0.414257
26.020000,3.211169,-1.306636,-0.995701,1.853250,-0.424100
26.025000,3.217129,-1.316400,-0.990795,1.852190,-0.434058
26.030000,3.223064,-1.326147,-0.985944,1.851051,-0.444132
26.035000,3.228973,-1.335874,-0.981147,1.849831,-0.454321
26.040000,3.234853,-1.345582,-0.976406,1.848530,-0.464624
26.045000,3.240702,-1.355270,-0.971718,1.847145,-0.475042
26.050000,3.246518,-1.364937,-0.967084,1.845674,-0.485573
26.055000,3.252299,-1.374583,-0.962504,1.844117,-0.496217
26.060000,3.258043,-1.384206,-0.957978,1.842470,-0.506973
26.065000,3.263748,-1.393807,-0.953505,1.840733,-0.517841
26.070000,3.269412,-1.403383,-0.949086,1.838904,-0.528819
26.075000,3.275031,-1.412936,-0.944719,1.836980,-0.539909
26.080000,3.280604,-1.422463,-0.940405,1.834960,-0.551107
26.085000,3.286128,-1.431964,-0.936143,1.832843,-0.562415
26.090000,3.291600,-1.441438,-0.931933,1.830625,-0.573830
26.095000,3.297019,-1.450884,-0.927774,1.828305,-0.585353
26.100000,3.302381,-1.460301,-0.923666,1.825882,-0.596982
26.105000,3.307684,-1.469688,-0.919609,1.823353,-0.608716
26.110000,3.312925,-1.479044,-0.915602,1.820716,-0.620554
26.115000,3.318101,-1.488369,-0.911645,1.817969,-0.632495
26.120000,3.323208,-1.497660,-0.907736,1.815109,-0.644539
26.125000,3.328245,-1.506917,-0.903876,1.812136,-0.656683
26.130000,3.333208,-1.516139,-0.900064,1.809046,-0.668927
26.135000,3.338094,-1.525323,-0.896298,1.805838,-0.681270
26.140000,3.342899,-1.534470,-0.892579,1.802508,-0.693710
26.145000,3.347620,-1.543577,-0.888905,1.799056,-0.706246
26.150000,3.352254,-1.552643,-0.885276,1.795479,-0.718876
26.155000,3.356796,-1.561665,-0.881690,1.791774,-0.731599
26.160000,3.361244,-1.570644,-0.878146,1.787939,-0.744414
26.165000,3.365593,-1.579576,-0.874644,1.783971,-0.757318
26.170000,3.369839,-1.588459,-0.871182,1.779869,-0.770311
26.175000,3.373978,-1.597293,-0.867759,1.775630,-0.783390
26.180000,3.378006,-1.606073,-0.864374,1.771252,-0.796553
26.185000,3.381919,-1.614799,-0.861025,1.766731,-0.809800
26.190000,3.385711,-1.623468,-0.857711,1.762066,-0.823127
26.195000,3.389378,-1.632077,-0.854430,1.757255,-0.836532
26.200000,3.392916,-1.640622,-0.851180,1.752294,-0.850014
26.205000,3.396319,-1.649102,-0.847960,1.747181,-0.863571
26.210000,3.399582,-1.657513,-0.844768,1.741914,-0.877200
26.215000,3.402699,-1.665852,-0.841602,1.736489,-0.890898
26.220000,3.405664,-1.674115,-0.838460,1.730906,-0.904664
26.225000,3.408472,-1.682298,-0.835339,1.725160,-0.918494
26.230000,3.411117,-1.690397,-0.832238,1.719250,-0.932387
26.235000,3.413592,-1.698407,-0.829154,1.713173,-0.946339
26.240000,3.415890,-1.706325,-0.826085,1.706926,-0.960348
26.245000,3.418005,-1.714144,-0.823027,1.700506,-0.974410
26.250000,3.419929,-1.721860,-0.819979,1.693912,-0.988524
26.255000,3.421654,-1.729468,-0.816937,1.687141,-1.002684
26.260000,3.423174,-1.736960,-0.813898,1.680190,-1.016890
26.265000,3.424479,-1.744330,-0.810861,1.673057,-1.031136
26.270000,3.425562,-1.751573,-0.807820,1.665739,-1.045421
26.275000,3.426413,-1.758680,-0.804774,1.658233,-1.059739
26.280000,3.427023,-1.765644,-0.801720,1.650539,-1.074088
26.285000,3.427384,-1.772457,-0.798653,1.642652,-1.088465
26.290000,3.427485,-1.779111,-0.795571,1.634571,-1.102865
26.295000,3.427316,-1.785596,-0.792470,1.626293,-1.117284
26.300000,3.426866,-1.791904,-0.789348,1.617816,-1.131718
26.305000,3.426125,-1.798025,-0.786201,1.609139,-1.146164
26.310000,3.425083,-1.803948,-0.783026,1.600258,-1.160617
26.315000,3.423727,-1.809663,-0.779820,1.591172,-1.175072
26.320000,3.422046,-1.815160,-0.776580,1.581879,-1.189527
26.325000,3.420029,-1.820427,-0.773304,1.572377,-1.203975
26.330000,3.417664,-1.825453,-0.769990,1.562664,-1.218413
26.335000,3.414938,-1.830227,-0.766636,1.552739,-1.232836
26.340000,3.411842,-1.834738,-0.763240,1.542600,-1.247239
26.345000,3.408362,-1.838973,-0.759801,1.532245,-1.261618
26.350000,3.404488,-1.842922,-0.756318,1.521674,-1.275967
26.355000,3.400209,-1.846575,-0.752791,1.510884,-1.290282
26.360000,3.395515,-1.849920,-0.749221,1.499875,-1.304558
26.365000,3.390394,-1.852947,-0.745609,1.488645,-1.318790
26.370000,3.384840,-1.855648,-0.741955,1.477195,-1.332972
26.375000,3.378842,-1.858014,-0.738263,1.465522,-1.347100
26.380000,3.372394,-1.860037,-0.734535,1.453628,-1.361168
26.385000,3.365489,-1.861711,-0.730775,1.441511,-1.375172
26.390000,3.358123,-1.863030,-0.726986,1.429170,-1.389106
26.395000,3.350290,-1.863992,-0.723173,1.416607,-1.402964
26.400000,3.341989,-1.864591,-0.719341,1.403821,-1.416743
26.405000,3.333217,-1.864828,-0.715496,1.390813,-1.430436
26.410000,3.323974,-1.864701,-0.711643,1.377582,-1.444039
26.415000,3.314261,-1.864211,-0.707789,1.364131,-1.457546
26.420000,3.304080,-1.863361,-0.703940,1.350458,-1.470953
26.425000,3.293433,-1.862153,-0.700103,1.336567,-1.484254
26.430000,3.282326,-1.860593,-0.696283,1.322457,-1.497444
26.435000,3.270763,-1.858685,-0.692489,1.308130,-1.510519
26.440000,3.258750,-1.856435,-0.688725,1.293588,-1.523473
26.445000,3.246295,-1.853851,-0.685000,1.278833,-1.536302
26.450000,3.233403,-1.850940,-0.681319,1.263867,-1.549002
26.455000,3.220084,-1.847709,-0.677688,1.248692,-1.561568
26.460000,3.206347,-1.844169,-0.674113,1.233309,-1.573995
26.465000,3.192199,-1.840326,-0.670600,1.217723,-1.586279
26.470000,3.177650,-1.836192,-0.667155,1.201935,-1.598416
26.475000,3.162710,-1.831774,-0.663781,1.185948,-1.610402
26.480000,3.147389,-1.827082,-0.660485,1.169766,-1.622233
26.485000,3.131696,-1.822126,-0.657270,1.153391,-1.633906
26.490000,3.115641,-1.816915,-0.654141,1.136828,-1.645416
26.495000,3.099235,-1.811458,-0.651102,1.120078,-1.656761
26.500000,3.082486,-1.805764,-0.648155,1.103147,-1.667937
26.505000,3.065405,-1.799843,-0.645305,1.086037,-1.678942
26.510000,3.048001,-1.793702,-0.642554,1.068753,-1.689771
26.515000,3.030285,-1.787351,-0.639906,1.051299,-1.700423
26.520000,3.012266,-1.780798,-0.637362,1.033678,-1.710894
26.525000,2.993953,-1.774051,-0.634926,1.015894,-1.721183
26.530000,2.975355,-1.767118,-0.632598,0.997953,-1.731287
26.535000,2.956481,-1.760006,-0.630382,0.979858,-1.741204
26.540000,2.937341,-1.752723,-0.628279,0.961613,-1.750933
26.545000,2.917944,-1.745276,-0.626289,0.943224,-1.760470
26.550000,2.898297,-1.737671,-0.624416,0.924693,-1.769815
26.555000,2.878410,-1.729916,-0.622659,0.906027,-1.778966
26.560000,2.858290,-1.722016,-0.621020,0.887229,-1.787922
26.565000,2.837946,-1.713977,-0.619500,0.868304,-1.796682
26.570000,2.817386,-1.705806,-0.618099,0.849257,-1.805245
26.575000,2.796617,-1.697508,-0.616819,0.830092,-1.813609
26.580000,2.775648,-1.689089,-0.615660,0.810813,-1.821774
26.585000,2.754485,-1.680553,-0.614622,0.791425,-1.829739
26.590000,2.733136,-1.671907,-0.613706,0.771933,-1.837504
26.595000,2.711609,-1.663154,-0.612912,0.752342,-1.845068
26.600000,2.689910,-1.654299,-0.612241,0.732655,-1.852431
26.605000,2.668047,-1.645347,-0.611692,0.712877,-1.859592
26.610000,2.646025,-1.636302,-0.611266,0.693013,-1.866552
26.615000,2.623853,-1.627168,-0.610963,0.673067,-1.873311
26.620000,2.601535,-1.617950,-0.610782,0.653043,-1.879867
26.625000,2.579079,-1.608651,-0.610725,0.632946,-1.886223
26.630000,2.556492,-1.599274,-0.610790,0.612780,-1.892376
26.635000,2.533778,-1.589825,-0.610977,0.592549,-1.898329
26.640000,2.510944,-1.580305,-0.611287,0.572258,-1.904081
26.645000,2.487997,-1.570718,-0.611720,0.551910,-1.909632
26.650000,2.464941,-1.561069,-0.612274,0.531509,-1.914983
26.655000,2.441783,-1.551359,-0.612949,0.511061,-1.920134
26.660000,2.418528,-1.541591,-0.613746,0.490567,-1.925085
26.665000,2.395182,-1.531770,-0.614665,0.470033,-1.929838
26.670000,2.371750,-1.521897,-0.615704,0.449463,-1.934392
26.675000,2.348237,-1.511975,-0.616863,0.428859,-1.938748
26.680000,2.324649,-1.502007,-0.618142,0.408227,-1.942906
26.685000,2.300990,-1.491995,-0.619541,0.387568,-1.946867
26.690000,2.277266,-1.481943,-0.621059,0.366888,-1.950632
26.695000,2.253482,-1.471852,-0.622696,0.346190,-1.954201
26.700000,2.229642,-1.461724,-0.624451,0.325477,-1.957575
26.705000,2.205752,-1.451563,-0.626325,0.304752,-1.960753
26.710000,2.181816,-1.441369,-0.628315,0.284019,-1.963738
26.715000,2.157838,-1.431146,-0.630423,0.263282,-1.966528
26.720000,2.133823,-1.420896,-0.632648,0.242544,-1.969125
26.725000,2.109776,-1.410619,-0.634988,0.221807,-1.971529
26.730000,2.085702,-1.400319,-0.637444,0.201075,-1.973741
26.735000,2.061603,-1.389996,-0.640016,0.180352,-1.975761
26.740000,2.037486,-1.379654,-0.642703,0.159640,-1.977589
26.745000,2.013353,-1.369293,-0.645503,0.138943,-1.979226
26.750000,1.989210,-1.358915,-0.648418,0.118263,-1.980673
26.755000,1.965060,-1.348522,-0.651447,0.097603,-1.981929
26.760000,1.940908,-1.338116,-0.654588,0.076967,-1.982995
26.765000,1.916757,-1.327697,-0.657843,0.056357,-1.983871
26.770000,1.892612,-1.317267,-0.661209,0.035777,-1.984558
26.775000,1.868477,-1.306828,-0.664688,0.015228,-1.985056
26.780000,1.844355,-1.296381,-0.668278,-0.005286,-1.985366
26.785000,1.820252,-1.285928,-0.671979,-0.025763,-1.985486
26.790000,1.796170,-1.275468,-0.675792,-0.046199,-1.985419
26.795000,1.772113,-1.265004,-0.679714,-0.066593,-1.985163
26.800000,1.748087,-1.254537,-0.683747,-0.086941,-1.984719
26.805000,1.724094,-1.244067,-0.687890,-0.107241,-1.984088
26.810000,1.700139,-1.233595,-0.692143,-0.127490,-1.983269
26.815000,1.676226,-1.223123,-0.696505,-0.147686,-1.982262
26.820000,1.652359,-1.212651,-0.700976,-0.167827,-1.981068
26.825000,1.628543,-1.202179,-0.705557,-0.187909,-1.979687
26.830000,1.604782,-1.191709,-0.710246,-0.207930,-1.978119
26.835000,1.581080,-1.181242,-0.715043,-0.227889,-1.976364
26.840000,1.557441,-1.170777,-0.719949,-0.247781,-1.974422
26.845000,1.533872,-1.160315,-0.724963,-0.267606,-1.972294
26.850000,1.510375,-1.149856,-0.730086,-0.287361,-1.969979
26.855000,1.486957,-1.139402,-0.735317,-0.307043,-1.967478
26.860000,1.463624,-1.128951,-0.740655,-0.326650,-1.964790
26.865000,1.440379,-1.118505,-0.746102,-0.346180,-1.961917
26.870000,1.417230,-1.108062,-0.751657,-0.365631,-1.958859
26.875000,1.394182,-1.097624,-0.757320,-0.385001,-1.955615
26.880000,1.371242,-1.087191,-0.763091,-0.404286,-1.952186
26.885000,1.348417,-1.076761,-0.768969,-0.423487,-1.948572
26.890000,1.325715,-1.066335,-0.774957,-0.442599,-1.944774
26.895000,1.303142,-1.055912,-0.781052,-0.461622,-1.940792
26.900000,1.280708,-1.045492,-0.787256,-0.480553,-1.936628
26.905000,1.258422,-1.035075,-0.793568,-0.499390,-1.932280
26.910000,1.236292,-1.024660,-0.799988,-0.518132,-1.927751
26.915000,1.214331,-1.014245,-0.806518,-0.536776,-1.923040
26.920000,1.192548,-1.003831,-0.813156,-0.555321,-1.918149
26.925000,1.170957,-0.993417,-0.819903,-0.573765,-1.913078
26.930000,1.149569,-0.983000,-0.826759,-0.592107,-1.907829
26.935000,1.128400,-0.972582,-0.833725,-0.610344,-1.902402
26.940000,1.107464,-0.962159,-0.840800,-0.628475,-1.896798
26.945000,1.086778,-0.951731,-0.847985,-0.646498,-1.891019
26.950000,1.066360,-0.941297,-0.855280,-0.664413,-1.885066
26.955000,1.046230,-0.930855,-0.862684,-0.682217,-1.878940
26.960000,1.026407,-0.920404,-0.870199,-0.699910,-1.872642
26.965000,1.006915,-0.909941,-0.877823,-0.717489,-1.866175
26.970000,0.987778,-0.899466,-0.885558,-0.734954,-1.859540
26.975000,0.969022,-0.888976,-0.893404,-0.752303,-1.852739
26.980000,0.950675,-0.878470,-0.901359,-0.769536,-1.845773
26.985000,0.932768,-0.867945,-0.909425,-0.786650,-1.838644
26.990000,0.915332,-0.857399,-0.917602,-0.803646,-1.831355
26.995000,0.898403,-0.846830,-0.925889,-0.820522,-1.823907
27.000000,0.882017,-0.836237,-0.934286,-0.837277,-1.816302
27.005000,0.866213,-0.825616,-0.942793,-0.853911,-1.808543
27.010000,0.851032,-0.814965,-0.951409,-0.870422,-1.800633
27.015000,0.836517,-0.804282,-0.960136,-0.886809,-1.792572
27.020000,0.822714,-0.793564,-0.968972,-0.903073,-1.784365
27.025000,0.809669,-0.782809,-0.977916,-0.919213,-1.776013
27.030000,0.797431,-0.772014,-0.986969,-0.935227,-1.767519
27.035000,0.786048,-0.761175,-0.996131,-0.951115,-1.758885
27.040000,0.775572,-0.750292,-1.005399,-0.966878,-1.750115
27.045000,0.766051,-0.739360,-1.014774,-0.982513,-1.741211
27.050000,0.757535,-0.728376,-1.024255,-0.998022,-1.732176
27.055000,0.750073,-0.717339,-1.033842,-1.013403,-1.723012
27.060000,0.743710,-0.706245,-1.043532,-1.028657,-1.713723
27.065000,0.738489,-0.695091,-1.053326,-1.043782,-1.704311
27.070000,0.734451,-0.683873,-1.063222,-1.058780,-1.694779
27.075000,0.731630,-0.672590,-1.073220,-1.073649,-1.685131
27.080000,0.730057,-0.661239,-1.083316,-1.088389,-1.675368
27.085000,0.729754,-0.649815,-1.093512,-1.103000,-1.665495
27.090000,0.730742,-0.638317,-1.103804,-1.117483,-1.655514
27.095000,0.733030,-0.626741,-1.114191,-1.131836,-1.645428
27.100000,0.736623,-0.615085,-1.124673,-1.146061,-1.635239
27.105000,0.741519,-0.603345,-1.135246,-1.160156,-1.624952
27.110000,0.747708,-0.591520,-1.145909,-1.174122,-1.614569
27.115000,0.755176,-0.579605,-1.156661,-1.187959,-1.604093
27.120000,0.763900,-0.567598,-1.167499,-1.201667,-1.593526
27.125000,0.773855,-0.555496,-1.178420,-1.215246,-1.582873
27.130000,0.785009,-0.543298,-1.189423,-1.228696,-1.572135
27.135000,0.797326,-0.530999,-1.200506,-1.242016,-1.561315
27.140000,0.810769,-0.518598,-1.211666,-1.255208,-1.550418
27.145000,0.825297,-0.506093,-1.222900,-1.268271,-1.539444
27.150000,0.840868,-0.493480,-1.234205,-1.281205,-1.528398
27.155000,0.857439,-0.480757,-1.245580,-1.294010,-1.517281
27.160000,0.874965,-0.467923,-1.257021,-1.306686,-1.506098
27.165000,0.893402,-0.454975,-1.268525,-1.319234,-1.494849
27.170000,0.912707,-0.441911,-1.280090,-1.331654,-1.483539
27.175000,0.932838,-0.428728,-1.291711,-1.343945,-1.472170
27.180000,0.953752,-0.415426,-1.303387,-1.356107,-1.460745
27.185000,0.975409,-0.402002,-1.315113,-1.368142,-1.449265
27.190000,0.997769,-0.388455,-1.326887,-1.380048,-1.437734
27.195000,1.020796,-0.374783,-1.338705,-1.391826,-1.426155
27.200000,1.044453,-0.360984,-1.350563,-1.403476,-1.414529
27.205000,1.068706,-0.347057,-1.362459,-1.414998,-1.402860
27.210000,1.093521,-0.333001,-1.374387,-1.426393,-1.391149
27.215000,1.118867,-0.318814,-1.386345,-1.437659,-1.379399
27.220000,1.144715,-0.304495,-1.398329,-1.448798,-1.367613
27.225000,1.171036,-0.290044,-1.410334,-1.459810,-1.355793
27.230000,1.197803,-0.275459,-1.422357,-1.470693,-1.343941
27.235000,1.224991,-0.260740,-1.434393,-1.481449,-1.332059
27.240000,1.252575,-0.245886,-1.446439,-1.492078,-1.320150
27.245000,1.280532,-0.230895,-1.458489,-1.502579,-1.308217
27.250000,1.308840,-0.215768,-1.470541,-1.512953,-1.296260
27.255000,1.337478,-0.200504,-1.482588,-1.523199,-1.284282
27.260000,1.366426,-0.185102,-1.494627,-1.533318,-1.272286
27.265000,1.395666,-0.169562,-1.506652,-1.543309,-1.260273
27.270000,1.425178,-0.153884,-1.518659,-1.553173,-1.248246
27.275000,1.454946,-0.138068,-1.530643,-1.562910,-1.236207
27.280000,1.484952,-0.122113,-1.542598,-1.572519,-1.224157
27.285000,1.515181,-0.106019,-1.554520,-1.582001,-1.212099
27.290000,1.545617,-0.089787,-1.566401,-1.591355,-1.200035
27.295000,1.576245,-0.073416,-1.578238,-1.600582,-1.187966
27.300000,1.607051,-0.056907,-1.590023,-1.609682,-1.175895
27.305000,1.638020,-0.040260,-1.601751,-1.618654,-1.163823
27.310000,1.669140,-0.023474,-1.613414,-1.627499,-1.151753
27.315000,1.700396,-0.006551,-1.625007,-1.636216,-1.139685
27.320000,1.731776,0.010510,-1.636522,-1.644806,-1.127623
27.325000,1.763267,0.027707,-1.647951,-1.653268,-1.115567
27.330000,1.794856,0.045041,-1.659287,-1.661602,-1.103520
27.335000,1.826531,0.062511,-1.670521,-1.669809,-1.091484
27.340000,1.858280,0.080116,-1.681645,-1.677888,-1.079459
27.345000,1.890089,0.097855,-1.692649,-1.685839,-1.067449
27.350000,1.921948,0.115727,-1.703523,-1.693662,-1.055454
27.355000,1.953842,0.133732,-1.714257,-1.701358,-1.043477
27.360000,1.985761,0.151867,-1.724840,-1.708926,-1.031518
27.365000,2.017690,0.170133,-1.735259,-1.716366,-1.019581
27.370000,2.049617,0.188527,-1.745502,-1.723678,-1.007666
27.375000,2.081528,0.207048,-1.755556,-1.730862,-0.995775
27.380000,2.113409,0.225692,-1.765404,-1.737918,-0.983910
27.385000,2.145246,0.244460,-1.775032,-1.744846,-0.972072
27.390000,2.177023,0.263346,-1.784422,-1.751646,-0.960263
27.395000,2.208725,0.282349,-1.793556,-1.758318,-0.948485
27.400000,2.240334,0.301464,-1.802414,-1.764862,-0.936739
27.405000,2.271832,0.320688,-1.810973,-1.771278,-0.925028
27.410000,2.303200,0.340014,-1.819212,-1.777566,-0.913351
27.415000,2.334418,0.359439,-1.827104,-1.783727,-0.901712
27.420000,2.365463,0.378953,-1.834622,-1.789759,-0.890111
27.425000,2.396311,0.398551,-1.841737,-1.795664,-0.878551
27.430000,2.426935,0.418221,-1.848417,-1.801441,-0.867032
27.435000,2.457308,0.437954,-1.854627,-1.807090,-0.855557
27.440000,2.487399,0.457736,-1.860331,-1.812612,-0.844126
27.445000,2.517174,0.477554,-1.865491,-1.818006,-0.832742
27.450000,2.546596,0.497388,-1.870064,-1.823273,-0.821406
27.455000,2.575627,0.517221,-1.874006,-1.828413,-0.810119
27.460000,2.604224,0.537030,-1.877273,-1.833426,-0.798884
27.465000,2.632342,0.556788,-1.879818,-1.838312,-0.787701
27.470000,2.659933,0.576468,-1.881594,-1.843071,-0.776572
27.475000,2.686947,0.596037,-1.882553,-1.847704,-0.765498
27.480000,2.713331,0.615460,-1.882650,-1.852211,-0.754481
27.485000,2.739034,0.634700,-1.881843,-1.856592,-0.743523
27.490000,2.764003,0.653716,-1.880093,-1.860847,-0.732625
27.495000,2.788187,0.672466,-1.877369,-1.864977,-0.721788
27.500000,2.811539,0.690908,-1.873646,-1.868982,-0.711014
27.505000,2.834016,0.709000,-1.868908,-1.872863,-0.700304
27.510000,2.855583,0.726701,-1.863150,-1.876619,-0.689660
27.515000,2.876209,0.743974,-1.856377,-1.880251,-0.679083
27.520000,2.895874,0.760785,-1.848604,-1.883760,-0.668575
27.525000,2.914566,0.777105,-1.839856,-1.887146,-0.658136
27.530000,2.932281,0.792911,-1.830168,-1.890409,-0.647770
27.535000,2.949024,0.808184,-1.819580,-1.893550,-0.637475
27.540000,2.964807,0.822914,-1.808140,-1.896570,-0.627256
27.545000,2.979649,0.837092,-1.795900,-1.899469,-0.617111
27.550000,2.993574,0.850717,-1.782914,-1.902248,-0.607044
27.555000,3.006610,0.863792,-1.769237,-1.904906,-0.597054
27.560000,3.018787,0.876322,-1.754924,-1.907446,-0.587145
27.565000,3.030139,0.888318,-1.740030,-1.909867,-0.577316
27.570000,3.040700,0.899790,-1.724606,-1.912171,-0.567569
27.575000,3.050503,0.910752,-1.708701,-1.914357,-0.557906
27.580000,3.059582,0.921217,-1.692363,-1.916427,-0.548327
27.585000,3.067970,0.931202,-1.675635,-1.918381,-0.538835
27.590000,3.075698,0.940721,-1.658557,-1.920221,-0.529429
27.595000,3.082797,0.949791,-1.641167,-1.921946,-0.520112
27.600000,3.089295,0.958426,-1.623500,-1.923558,-0.510885
27.605000,3.095221,0.966643,-1.605587,-1.925058,-0.501749
27.610000,3.100599,0.974455,-1.587457,-1.926446,-0.492704
27.615000,3.105453,0.981877,-1.569138,-1.927724,-0.483753
27.620000,3.109807,0.988923,-1.550654,-1.928892,-0.474895
27.625000,3.113682,0.995606,-1.532028,-1.929951,-0.466134
27.630000,3.117097,1.001939,-1.513279,-1.930903,-0.457468
27.635000,3.120071,1.007933,-1.494427,-1.931747,-0.448900
27.640000,3.122621,1.013600,-1.475489,-1.932486,-0.440431
27.645000,3.124764,1.018950,-1.456481,-1.933119,-0.432061
27.650000,3.126515,1.023994,-1.437418,-1.933649,-0.423792
27.655000,3.127887,1.028742,-1.418313,-1.934076,-0.415624
27.660000,3.128894,1.033202,-1.399179,-1.934401,-0.407559
27.665000,3.129550,1.037384,-1.380027,-1.934626,-0.399597
27.670000,3.129865,1.041295,-1.360867,-1.934750,-0.391740
27.675000,3.129850,1.044943,-1.341710,-1.934776,-0.383987
27.680000,3.129516,1.048337,-1.322565,-1.934705,-0.376341
27.685000,3.128874,1.051482,-1.303439,-1.934536,-0.368802
27.690000,3.127931,1.054385,-1.284342,-1.934273,-0.361370
27.695000,3.126697,1.057053,-1.265281,-1.933915,-0.354048
27.700000,3.125181,1.059492,-1.246261,-1.933464,-0.346834
27.705000,3.123390,1.061707,-1.227291,-1.932921,-0.339731
27.710000,3.121331,1.063705,-1.208376,-1.932287,-0.332738
27.715000,3.119013,1.065489,-1.189521,-1.931563,-0.325857
27.720000,3.116441,1.067066,-1.170732,-1.930750,-0.319088
27.725000,3.113622,1.068440,-1.152015,-1.929850,-0.312432
27.730000,3.110564,1.069616,-1.133373,-1.928863,-0.305889
27.735000,3.107270,1.070597,-1.114812,-1.927791,-0.299461
27.740000,3.103749,1.071389,-1.096335,-1.926635,-0.293147
27.745000,3.100004,1.071995,-1.077947,-1.925395,-0.286949
27.750000,3.096042,1.072419,-1.059652,-1.924074,-0.280867
27.755000,3.091867,1.072665,-1.041452,-1.922671,-0.274901
27.760000,3.087485,1.072737,-1.023353,-1.921189,-0.269052
27.765000,3.082901,1.072639,-1.005356,-1.919628,-0.263321
27.770000,3.078118,1.072373,-0.987465,-1.917989,-0.257707
27.775000,3.073142,1.071942,-0.969684,-1.916274,-0.252212
27.780000,3.067978,1.071351,-0.952014,-1.914483,-0.246835
27.785000,3.062628,1.070603,-0.934460,-1.912618,-0.241578
27.790000,3.057099,1.069699,-0.917022,-1.910680,-0.236441
27.795000,3.051393,1.068645,-0.899705,-1.908669,-0.231424
27.800000,3.045514,1.067441,-0.882510,-1.906587,-0.226527
27.805000,3.039468,1.066092,-0.865439,-1.904435,-0.221750
27.810000,3.033257,1.064600,-0.848495,-1.902214,-0.217095
27.815000,3.026885,1.062967,-0.831680,-1.899924,-0.212562
27.820000,3.020356,1.061197,-0.814996,-1.897568,-0.208150
27.825000,3.013673,1.059291,-0.798444,-1.895145,-0.203860
27.830000,3.006841,1.057254,-0.782027,-1.892658,-0.199692
27.835000,2.999862,1.055087,-0.765747,-1.890106,-0.195647
27.840000,2.992740,1.052792,-0.749605,-1.887491,-0.191725
27.845000,2.985479,1.050373,-0.733602,-1.884814,-0.187926
27.850000,2.978081,1.047831,-0.717741,-1.882076,-0.184250
27.855000,2.970550,1.045169,-0.702022,-1.879277,-0.180697
27.860000,2.962890,1.042390,-0.686447,-1.876420,-0.177268
27.865000,2.955102,1.039496,-0.671018,-1.873503,-0.173963
27.870000,2.947192,1.036489,-0.655735,-1.870530,-0.170782
27.875000,2.939161,1.033372,-0.640601,-1.867500,-0.167725
27.880000,2.931013,1.030146,-0.625615,-1.864414,-0.164792
27.885000,2.922750,1.026814,-0.610779,-1.861273,-0.161984
27.890000,2.914377,1.023379,-0.596095,-1.858079,-0.159300
27.895000,2.905895,1.019843,-0.581562,-1.854831,-0.156741
27.900000,2.897308,1.016207,-0.567183,-1.851532,-0.154306
27.905000,2.888618,1.012474,-0.552957,-1.848181,-0.151996
27.910000,2.879830,1.008647,-0.538886,-1.844779,-0.149811
27.915000,2.870944,1.004726,-0.524970,-1.841328,-0.147751
27.920000,2.861966,1.000716,-0.511210,-1.837828,-0.145816
27.925000,2.852896,0.996617,-0.497607,-1.834280,-0.144006
27.930000,2.843738,0.992432,-0.484160,-1.830685,-0.142321
27.935000,2.834494,0.988162,-0.470871,-1.827044,-0.140761
27.940000,2.825169,0.983811,-0.457741,-1.823356,-0.139326
27.945000,2.815763,0.979380,-0.444768,-1.819624,-0.138016
27.950000,2.806280,0.974871,-0.431954,-1.815848,-0.136831
27.955000,2.796723,0.970286,-0.419300,-1.812028,-0.135771
27.960000,2.787094,0.965627,-0.406804,-1.808166,-0.134837
27.965000,2.777396,0.960896,-0.394468,-1.804262,-0.134027
27.970000,2.767631,0.956095,-0.382292,-1.800316,-0.133342
27.975000,2.757802,0.951226,-0.370275,-1.796331,-0.132782
27.980000,2.747912,0.946291,-0.358418,-1.792305,-0.132348
27.985000,2.737962,0.941292,-0.346721,-1.788240,-0.132038
27.990000,2.727957,0.936231,-0.335183,-1.784137,-0.131852
27.995000,2.717897,0.931110,-0.323805,-1.779996,-0.131792
28.000000,2.707787,0.925930,-0.312586,-1.775819,-0.131856
28.005000,2.697627,0.920693,-0.301527,-1.771605,-0.132045
28.010000,2.687421,0.915402,-0.290626,-1.767355,-0.132358
28.015000,2.677171,0.910057,-0.279884,-1.763070,-0.132795
28.020000,2.666879,0.904661,-0.269301,-1.758750,-0.133357
28.025000,2.656547,0.899215,-0.258875,-1.754397,-0.134043
28.030000,2.646179,0.893722,-0.248608,-1.750011,-0.134853
28.035000,2.635776,0.888182,-0.238497,-1.745592,-0.135787
28.040000,2.625341,0.882597,-0.228544,-1.741141,-0.136844
28.045000,2.614875,0.876970,-0.218746,-1.736659,-0.138025
28.050000,2.604382,0.871301,-0.209105,-1.732146,-0.139330
28.055000,2.593864,0.865592,-0.199618,-1.727603,-0.140759
28.060000,2.583321,0.859845,-0.190286,-1.723031,-0.142310
28.065000,2.572758,0.854061,-0.181109,-1.718429,-0.143985
28.070000,2.562176,0.848242,-0.172084,-1.713799,-0.145782
28.075000,2.551577,0.842389,-0.163212,-1.709141,-0.147703
28.080000,2.540963,0.836503,-0.154493,-1.704456,-0.149746
28.085000,2.530336,0.830586,-0.145924,-1.699743,-0.151912
28.090000,2.519699,0.824639,-0.137506,-1.695005,-0.154200
